,code,name,name_jp,type,type_jp,address,postal_code,phone,state,state_jp,latitude,longitude,found,faculty_count,department_count,has_grad,has_remote,review_rating,review_count,difficulty_SD,difficulty_rank
615,F126310107724,Kyoto Arts And Crafts University,京都美術工芸大学,Private,私立,京都府京都市東山区川端通七条上ル,605－0991,075－525－1515,Kyoto Fu,京都府,35.007614,135.780304,2011-10,3,3,True,False,4.03,14.0,39.3,E
616,F126310107733,Kyoto College of Nursing,京都看護大学,Private,私立,京都府京都市中京区壬生東高田町1－21,604－8845,075－311－0123,Kyoto Fu,京都府,34.997562,135.73465,2013-10,2,2,True,False,3.25,27.0,42.0,E
617,F127310107894,Osaka University of Economics,大阪経済大学,Private,私立,大阪府大阪市東淀川区大隅2－2－8,533－8533,06－6328－2431,Osaka Fu,大阪府,34.750027,135.543991,1935-09,9,11,True,False,3.78,430.0,43.8,E
618,F127310107901,Osaka Institute of Technology,大阪工業大学,Private,私立,大阪府大阪市旭区大宮5－16－1,535－8585,06－6954－4097,Osaka Fu,大阪府,34.730782,135.54538,1940-03,8,26,True,False,3.81,290.0,45.1,D
619,F127310107910,Osaka Dental University,大阪歯科大学,Private,私立,大阪府枚方市楠葉花園町8－1,573－1121,072－864－3111,Osaka Fu,大阪府,34.858795,135.676361,1911-12,4,6,True,False,3.61,28.0,45.0,D
620,F127310107929,Soai University,相愛大学,Private,私立,大阪府大阪市住之江区南港中4－4－1,559－0033,06－6612－5900,Osaka Fu,大阪府,34.634575,135.424088,1958-01,5,8,True,False,3.79,91.0,35.5,F
621,F127310107938,Momoyama Gakuin University,桃山学院大学,Private,私立,大阪府和泉市まなび野1－1,594－1198,0725－92－7062,Osaka Fu,大阪府,34.452583,135.454117,1959-01,10,12,True,False,3.58,305.0,41.5,E
622,F127310107947,Setsunan University,摂南大学,Private,私立,大阪府寝屋川市池田中町17－8,572－8508,072－839－9102,Osaka Fu,大阪府,34.779728,135.613068,1975-01,16,29,True,False,3.64,365.0,43.4,E
623,F127310107956,Momoyama Gakuin University of Education,桃山学院教育大学,Private,私立,大阪府堺市南区槇塚台4－5－1,590－0114,072－288－6655,Osaka Fu,大阪府,34.483715,135.533585,1995-12,1,1,False,False,3.66,27.0,40.6,E
624,F127310107965,Osaka Medical and Pharmaceutical University,大阪医科薬科大学,Private,私立,大阪府高槻市大学町2－7,569－8686,072－683－1221,Osaka Fu,大阪府,34.85186,135.624405,1904-05,6,9,True,False,4.11,9.0,57.0,B
625,F127310107974,Osaka College of Music,大阪音楽大学,Private,私立,大阪府豊中市庄内幸町1－1－8,561－8555,06－6334－2131,Osaka Fu,大阪府,34.753349,135.470444,1958-01,3,7,True,False,4.0,117.0,35.0,F
626,F127310107983,Osaka Gakuin University,大阪学院大学,Private,私立,大阪府吹田市岸部南2－36－1,564－8511,06－6381－8434,Osaka Fu,大阪府,34.773399,135.541901,1963-04,13,14,True,True,3.58,194.0,39.7,E
627,F127310107992,Osaka University of Arts,大阪芸術大学,Private,私立,大阪府南河内郡河南町東山469,585－8555,0721－93－3781,Osaka Fu,大阪府,34.51239,135.630569,1964-01,3,25,True,True,3.79,415.0,43.3,E
628,F127310108009,Osaka Sangyo University,大阪産業大学,Private,私立,大阪府大東市中垣内3－1－1,574－8530,072－875－3001,Osaka Fu,大阪府,34.70779,135.646149,1965-04,11,27,True,False,3.46,247.0,38.8,F
629,F127310108018,Osaka Shoin Women’s University,大阪樟蔭女子大学,Private,私立,大阪府東大阪市菱屋西4－2－26,577－8550,06－6723－8181,Osaka Fu,大阪府,34.663212,135.578369,1925-12,6,13,True,False,3.86,195.0,36.8,F
630,F127310108027,Osaka University of Commerce,大阪商業大学,Private,私立,大阪府東大阪市御厨栄町4－1－10,577－8505,06－6781－0381,Osaka Fu,大阪府,34.666237,135.583664,1928-04,4,7,True,False,3.56,157.0,41.3,E
631,F127310108036,Osaka University of Health And Sport Sciences,大阪体育大学,Private,私立,大阪府泉南郡熊取町朝代台1－1,590－0496,072－453－7022,Osaka Fu,大阪府,34.380264,135.358826,1965-01,3,4,True,False,4.13,142.0,40.8,E
632,F127310108045,Osaka Electro-Communication University,大阪電気通信大学,Private,私立,大阪府寝屋川市初町18－8,572－8530,072－824－1131,Osaka Fu,大阪府,34.760239,135.627777,1961-03,7,17,True,False,3.78,201.0,43.7,E
633,F127310108063,Osaka Ohtani University,大阪大谷大学,Private,私立,大阪府富田林市錦織北3－11－1,584－8540,0721－24－0381,Osaka Fu,大阪府,34.481937,135.58226,1966-01,7,10,True,False,3.78,201.0,41.2,E
634,F127310108072,Otemon Gakuin University,追手門学院大学,Private,私立,大阪府茨木市西安威2-1-15,567－8502,072－641－9608,Osaka Fu,大阪府,34.846218,135.558502,1966-01,11,14,True,False,3.56,381.0,45.8,D
635,F127310108081,Kansai University,関西大学,Private,私立,大阪府吹田市山手町3－3－35,564－8680,06－6368－1121,Osaka Fu,大阪府,34.769669,135.510162,1904-01,29,44,True,False,3.95,2661.0,55.6,B
636,F127310108090,Kansai Medical University,関西医科大学,Private,私立,大阪府枚方市新町2－5－1,573－1010,072－804－0101,Osaka Fu,大阪府,34.818779,135.645493,1928-06,5,6,True,False,4.07,37.0,52.5,C
637,F127310108107,Kansai Gaidai University,関西外国語大学,Private,私立,大阪府枚方市中宮東之町16－1,573－1001,072－805－2801,Osaka Fu,大阪府,34.822128,135.667068,1966-01,5,7,True,False,3.71,1072.0,50.0,C
638,F127310108116,Kindai University,近畿大学,Private,私立,大阪府東大阪市小若江3－4－1,577－8502,06－6721－2332,Osaka Fu,大阪府,34.65155,135.587158,1925-03,28,73,True,True,3.86,2246.0,49.6,C
639,F127310108125,Shitennoji University,四天王寺大学,Private,私立,大阪府羽曳野市学園前3－2－1,583－8501,072－956－3181,Osaka Fu,大阪府,34.54615,135.583755,1967-01,6,9,True,False,3.88,251.0,42.0,E
640,F127310108134,Tezukayamagakuin University,帝塚山学院大学,Private,私立,大阪府堺市南区晴美台4－2－2,590－0113,072－296－1331,Osaka Fu,大阪府,34.489052,135.532791,1966-01,3,7,True,False,3.85,103.0,42.8,E
641,F127310108143,Baika Women’s University,梅花女子大学,Private,私立,大阪府茨木市宿久庄2－19－5,567－8578,072－643－6221,Osaka Fu,大阪府,34.841614,135.535049,1922-03,7,14,True,False,3.83,169.0,39.4,E
642,F127310108152,Hannan University,阪南大学,Private,私立,大阪府松原市天美東5－4－33,580－8502,072－332－1224,Osaka Fu,大阪府,34.592194,135.534409,1965-01,6,6,True,False,3.76,273.0,39.5,E
643,F127310108161,Osaka University of Economics and Law,大阪経済法科大学,Private,私立,大阪府八尾市楽音寺6－10,581－8511,072－941－8211,Osaka Fu,大阪府,34.641026,135.645554,1971-01,5,6,True,False,3.53,124.0,42.0,E
644,F127310108170,Osaka International University,大阪国際大学,Private,私立,大阪府守口市藤田町6－21－57,570－8555,06－6902－0791,Osaka Fu,大阪府,34.748039,135.603439,1987-12,5,9,True,False,3.78,139.0,39.4,E
645,F127310108189,Kansai University of Welfare Sciences,関西福祉科学大学,Private,私立,大阪府柏原市旭ヶ丘3－11－1,582－0026,072－978－0088,Osaka Fu,大阪府,34.559875,135.636398,1996-12,6,8,True,False,3.79,194.0,35.8,F
646,F127310108198,Taisei Gakuin University,太成学院大学,Private,私立,大阪府堺市美原区平尾1060－1,587－8555,072－362－3731,Osaka Fu,大阪府,34.526031,135.578201,1997-12,3,5,False,False,3.32,44.0,36.6,F
647,F127310108205,Tokiwakai Gakuen University,常磐会学園大学,Private,私立,大阪府大阪市平野区喜連東1－4－12,547－0021,06－4302－8880,Osaka Fu,大阪府,34.616505,135.561798,1998-12,1,1,False,False,3.82,33.0,35.0,F
648,F127310108214,Osaka University of Tourism,大阪観光大学,Private,私立,大阪府泉南郡熊取町大久保南5－3－1,590－0493,072－453－8222,Osaka Fu,大阪府,34.392704,135.339508,2000-04,3,3,False,False,3.39,20.0,35.0,F
649,F127310108223,Osaka University of Human Sciences,大阪人間科学大学,Private,私立,大阪府摂津市正雀1－4－1,566－8501,06－6381－3000,Osaka Fu,大阪府,34.779377,135.547882,2000-12,4,10,True,False,3.6,78.0,35.4,F
650,F127310108232,Hagoromo University of International Studies,羽衣国際大学,Private,私立,大阪府堺市西区浜寺南町1－89－1,592－8344,072－265－7000,Osaka Fu,大阪府,34.534309,135.447662,2001-12,2,4,False,False,3.51,47.0,35.3,F
651,F127310108241,Osaka Seikei University,大阪成蹊大学,Private,私立,大阪府大阪市東淀川区相川3－10－62,533－0007,06－6829－2600,Osaka Fu,大阪府,34.758598,135.537384,2003-04,5,7,True,False,3.71,136.0,40.5,E
652,F127310108250,Kansai University of Health Sciences,関西医療大学,Private,私立,大阪府泉南郡熊取町若葉2－11－1,590－0482,072－453－8251,Osaka Fu,大阪府,34.406616,135.3703,2003-04,3,7,True,False,3.92,83.0,39.8,E
653,F127310108269,Senri Kinran University,千里金蘭大学,Private,私立,大阪府吹田市藤白台5－25－1,565－0873,06－6872－0673,Osaka Fu,大阪府,34.826584,135.515549,2002-12,3,4,True,False,3.8,86.0,38.3,F
654,F127310108278,Higashiosaka College,東大阪大学,Private,私立,大阪府東大阪市西堤学園町3－1－1,577－8567,06－6782－2824,Osaka Fu,大阪府,34.674828,135.580933,2002-12,1,2,False,False,3.83,86.0,35.5,F
655,F127310108287,Osaka Jogakuin University,大阪女学院大学,Private,私立,大阪府大阪市中央区玉造2－26－54,540－0004,06－6761－9371,Osaka Fu,大阪府,34.676949,135.526535,2003-11,2,2,True,False,3.91,57.0,36.0,F
656,F127310108296,Aino University,藍野大学,Private,私立,大阪府茨木市東太田4－5－4,567－0012,072－627－1711,Osaka Fu,大阪府,34.843227,135.581833,2004-04,2,5,True,False,3.53,84.0,40.3,E
657,F127310108303,Osaka Aoyama University,大阪青山大学,Private,私立,大阪府箕面市新稲二丁目11－1,562－8580,072－722－4165,Osaka Fu,大阪府,34.83382,135.457367,2004-11,2,3,False,False,3.73,76.0,39.3,E
658,F127310108312,Shijonawate Gakuen University,四條畷学園大学,Private,私立,大阪府大東市北条5－11－10,574－0011,072－863－5043,Osaka Fu,大阪府,34.727669,135.646805,2004-11,2,2,False,False,3.9,26.0,38.0,F
659,F127310108321,Osaka Kawasaki Rehabilitation University,大阪河崎リハビリテーション大学,Private,私立,大阪府貝塚市水間158,597－0104,072－446－6700,Osaka Fu,大阪府,34.404541,135.38707,2006-04,2,2,True,False,3.8,31.0,,
660,F127310108330,Osaka University of Comprehensive Children Education,大阪総合保育大学,Private,私立,大阪府大阪市東住吉区照ヶ丘矢田2－21－9,546－0021,06－6702－0320,Osaka Fu,大阪府,34.60725,135.538864,1942-12,2,3,True,False,4.06,58.0,40.0,E
661,F127310108349,Morinomiya University of Medical Sciences,森ノ宮医療大学,Private,私立,大阪府大阪市住之江区南港北1－26－16,559－8611,06－6616－6911,Osaka Fu,大阪府,34.641914,135.413635,2006-11,5,11,True,False,3.9,76.0,44.3,D
662,F127310108358,Osaka Health Science University,大阪保健医療大学,Private,私立,大阪府大阪市北区天満1－9－27,530－0043,06－6352－0093,Osaka Fu,大阪府,34.693417,135.519669,2008-10,3,3,True,False,4.01,44.0,38.0,F
663,F127310108367,Butsuryo College of Osaka,大阪物療大学,Private,私立,大阪府堺市西区鳳北町3-33,593-8328,072－260－0088,Osaka Fu,大阪府,34.538174,135.462921,2010-10,1,1,False,False,3.51,20.0,38.0,F
664,F127310108376,Jikei University of Health Care Sciences,滋慶医療科学大学,Private,私立,大阪府大阪市淀川区宮原1－2－8,532－0003,06ー6394ー1617,Osaka Fu,大阪府,34.734314,135.500031,2010-10,2,2,True,False,4.0,2.0,36.3,F
665,F127310108385,Osaka Yukioka College of Health Science,大阪行岡医療大学,Private,私立,大阪府茨木市総持寺1－1－14,567－0801,072－621－0881,Osaka Fu,大阪府,34.828323,135.580566,2011-10,1,1,False,False,3.41,7.0,39.0,F
666,F127310108394,Yamato University,大和大学,Private,私立,大阪府吹田市片山町2－5－1,564－0082,06－6385－8010,Osaka Fu,大阪府,34.765766,135.519043,2013-10,5,7,False,False,3.7,134.0,52.1,C
667,F127310108900,Takarazuka University,宝塚大学,Private,私立,大阪府大阪市北区芝田1-13-16,530－0012,06-6376-0853,Osaka Fu,大阪府,34.707886,135.497284,1986-12,4,4,True,False,3.55,50.0,38.3,F
668,F127310111898,International Professional University of Technology in Osaka,大阪国際工科専門職大学,Private,私立,大阪府大阪市北区梅田3-3-1,530－0001,06-6347-0111,Osaka Fu,大阪府,34.699421,135.49324,2021-04,2,3,False,False,4.0,1.0,,
669,F128310108703,Konan University,甲南大学,Private,私立,兵庫県神戸市東灘区岡本8－9－1,658－8501,078－431－4341,Hyogo Ken,兵庫県,34.729561,135.268463,1923-01,13,27,True,False,3.88,673.0,48.6,D
670,F128310108712,Konan Women’s University,甲南女子大学,Private,私立,兵庫県神戸市東灘区森北町6-2-23,658-0001,078-431-0391,Hyogo Ken,兵庫県,34.734211,135.288895,1964-01,7,15,True,False,3.98,393.0,42.7,E
671,F128310108721,Kobe Kaisei College,神戸海星女子学院大学,Private,私立,兵庫県神戸市灘区青谷町2－7－1,657－0805,078－801－2277,Hyogo Ken,兵庫県,34.712616,135.21196,1965-01,1,2,False,False,3.87,35.0,36.0,F
672,F128310108730,Kobe Gakuin University,神戸学院大学,Private,私立,兵庫県神戸市中央区港島1－1－3,650－8586,078－974－1551,Hyogo Ken,兵庫県,34.672279,135.203583,1966-01,18,26,True,False,3.6,603.0,39.5,E
673,F128310108749,Kobe Women’s University,神戸女子大学,Private,私立,兵庫県神戸市須磨区東須磨青山2－1,654－8585,078－731－4416,Hyogo Ken,兵庫県,34.658886,135.109131,1966-03,10,20,True,False,3.84,364.0,43.6,E
674,F128310108758,Kobe Pharmaceutical University,神戸薬科大学,Private,私立,兵庫県神戸市東灘区本山北町4－19－1,658－8558,078－453－0031,Hyogo Ken,兵庫県,34.732506,135.283752,1932-03,2,3,True,False,3.68,124.0,48.3,D
675,F128310108767,Kobe Shoin Women’s University,神戸松蔭女子学院大学,Private,私立,兵庫県神戸市灘区篠原伯母野山町1－2－1,657－0015,078－882－6122,Hyogo Ken,兵庫県,34.72765,135.229904,1947-03,4,14,True,False,3.86,166.0,39.3,E
676,F128310108776,Kobe Shinwa Women’S University,神戸親和女子大学,Private,私立,兵庫県神戸市北区鈴蘭台北町7－13－1,651－1111,078－591－1651,Hyogo Ken,兵庫県,34.727726,135.154785,1966-04,4,9,True,True,3.9,174.0,,
677,F128310108785,Kobe International University,神戸国際大学,Private,私立,兵庫県神戸市東灘区向洋町中9－1－6,658－0032,078－845－3111,Hyogo Ken,兵庫県,34.681519,135.271103,1968-02,3,4,False,False,3.66,88.0,35.2,F
678,F128310108794,Hyogo University,兵庫大学,Private,私立,兵庫県加古川市平岡町新在家2301,675－0195,079－427－5111,Hyogo Ken,兵庫県,34.746761,134.881317,1994-12,7,9,True,False,3.68,94.0,38.4,F
679,F128310108801,Kobe Tokiwa University,神戸常盤大学,Private,私立,兵庫県神戸市長田区大谷町2－6－2,653－0838,078－611－1821,Hyogo Ken,兵庫県,34.6661,135.140472,2007-12,2,5,False,False,3.8,116.0,39.5,E
680,F128310108810,Takarazuka University of Medical and Health Care,宝塚医療大学,Private,私立,兵庫県宝塚市花屋敷緑ガ丘1,666－0162,072－736－8600,Hyogo Ken,兵庫県,34.835621,135.401855,2010-10,4,6,False,False,3.7,27.0,36.3,F
681,F128310108829,Ashiya University,芦屋大学,Private,私立,兵庫県芦屋市六麓荘町13－22,659－8511,0797－23－0661,Hyogo Ken,兵庫県,34.753239,135.30777,1964-01,4,7,True,False,3.67,57.0,35.0,F
682,F128310108838,Otemae University,大手前大学,Private,私立,兵庫県西宮市御茶家所町6－42,662－8552,0798－34－6331,Hyogo Ken,兵庫県,34.737976,135.325104,1966-01,7,7,True,True,3.63,230.0,39.1,E
683,F128310108847,Kwansei Gakuin University,関西学院大学,Private,私立,兵庫県西宮市上ケ原一番町1－155,662－8501,0798－54－6100,Hyogo Ken,兵庫県,34.767162,135.34436,1908-09,29,63,True,False,4.0,1990.0,54.2,B
684,F128310108856,Koshien University,甲子園大学,Private,私立,兵庫県宝塚市紅葉ガ丘10－1,665－0006,0797－87－5111,Hyogo Ken,兵庫県,34.806511,135.33316,1967-01,4,5,True,False,3.55,57.0,37.0,F
685,F128310108865,Kobe College,神戸女学院大学,Private,私立,兵庫県西宮市岡田山4－1,662－8505,0798－51－8536,Hyogo Ken,兵庫県,34.759605,135.350464,1909-10,6,9,True,False,4.23,296.0,41.0,E
686,F128310108874,Sonoda Women’s University,園田学園女子大学,Private,私立,兵庫県尼崎市南塚口町7－29－1,661－8520,06－6429－1201,Hyogo Ken,兵庫県,34.749084,135.411011,1966-01,3,5,False,False,3.59,131.0,37.0,F
687,F128310108883,Mukogawa Women’s University,武庫川女子大学,Private,私立,兵庫県西宮市池開町6－46,663－8558,0798－47－1212,Hyogo Ken,兵庫県,34.717453,135.374451,1949-04,19,33,True,False,4.01,969.0,45.8,D
688,F128310108892,Hyogo Medical University,兵庫医科大学,Private,私立,兵庫県西宮市武庫川町1－1,663－8501,0798－45－6111,Hyogo Ken,兵庫県,34.719002,135.378647,1971-11,8,10,True,False,3.94,34.0,47.3,D
689,F128310108918,Himeji Dokkyo University,姫路獨協大学,Private,私立,兵庫県姫路市上大野7－2－1,670－8524,079－223－2211,Hyogo Ken,兵庫県,34.873276,134.688828,1986-12,7,12,True,False,3.71,107.0,35.8,F
690,F128310108927,University of Marketing And Distribution Sciences,流通科学大学,Private,私立,兵庫県神戸市西区学園西町3－1,651－2188,078－794－3555,Hyogo Ken,兵庫県,34.687099,135.057877,1987-12,4,8,True,False,3.78,98.0,39.6,E
691,F128310108936,Kobe Design University,神戸芸術工科大学,Private,私立,兵庫県神戸市西区学園西町8－1－1,651－2196,078－794－2112,Hyogo Ken,兵庫県,34.677147,135.055939,1988-12,4,12,True,False,3.78,87.0,38.1,F
692,F128310108945,Kansai University of Social Welfare,関西福祉大学,Private,私立,兵庫県赤穂市新田380－3,678－0255,0791－46－2525,Hyogo Ken,兵庫県,34.761024,134.368454,1996-12,6,7,True,False,3.74,53.0,42.4,E
693,F128310108954,Kansai University of International Studies,関西国際大学,Private,私立,兵庫県三木市志染町青山1－18,673－0521,0794－85－2288,Hyogo Ken,兵庫県,34.771805,135.044052,1997-12,10,12,True,False,3.57,141.0,35.9,F
694,F128310108963,Kobe University of Welfare,神戸医療未来大学,Private,私立,兵庫県神崎郡福崎町高岡字塩田1966－5,679－2217,0790－22－2620,Hyogo Ken,兵庫県,34.97525,134.726196,1999-12,1,3,False,False,3.67,27.0,35.3,F
695,F128310108972,Kobe Institute of Computing - Graduate School of Information Technology,神戸情報大学院大学,Private,私立,兵庫県神戸市中央区加納町2－2－7,650－0001,078－262－7715,Hyogo Ken,兵庫県,34.698917,135.193039,2005-04,1,1,True,False,3.63,2.0,,
696,F128310108981,Kansai University of Nursing And Health Sciences,関西看護医療大学,Private,私立,兵庫県淡路市志筑1456-4,656－2131,0799－60－1200,Hyogo Ken,兵庫県,34.4356,134.901291,2005-12,2,2,True,False,3.9,23.0,40.0,E
697,F128310108990,Hyogo University of Health Sciences,兵庫医療大学,Private,私立,兵庫県神戸市中央区港島1－3－6,650－8530,078－304－3000,Hyogo Ken,兵庫県,34.666256,135.203979,2006-11,6,7,True,False,3.99,87.0,,
698,F128310109007,Himeji University,姫路大学,Private,私立,兵庫県姫路市大塩町2042番2,671－0101,079－247－7301,Hyogo Ken,兵庫県,34.773808,134.75943,2006-11,4,4,True,True,3.72,65.0,37.5,F
699,F129310109257,Tezukayama University,帝塚山大学,Private,私立,奈良県奈良市帝塚山七丁目1番1号,631－8501,0742－48－9122,Nara Ken,奈良県,34.686455,135.722137,1964-01,8,9,True,False,3.7,210.0,40.8,E
700,F129310109266,Tenri University,天理大学,Private,私立,奈良県天理市杣之内町1050,632－8510,0743－63－9001,Nara Ken,奈良県,34.597195,135.845306,1925-02,8,12,True,False,4.17,173.0,39.1,E
701,F129310109275,Nara University,奈良大学,Private,私立,奈良県奈良市山陵町1500,631－8502,0742－44－1251,Nara Ken,奈良県,34.714764,135.783218,1969-03,5,11,True,True,3.86,177.0,39.0,F
702,F129310109284,Naragakuen University,奈良学園大学,Private,私立,奈良県奈良市中登美ケ丘三丁目15-1,631-8524,0742-95-9800,Nara Ken,奈良県,34.721218,135.747269,1983-12,3,4,True,False,3.76,41.0,38.4,F
703,F129310109293,Kio University,畿央大学,Private,私立,奈良県北葛城郡広陵町馬見中4－2－2,635－0832,0745－54－1601,Nara Ken,奈良県,34.546612,135.723099,2002-12,6,9,True,False,4.04,226.0,46.2,D
704,F129310109300,Tenri Health Care University,天理医療大学,Private,私立,奈良県天理市別所町80－1,632－0018,0743－63－7811,Nara Ken,奈良県,34.607342,135.83638,2011-10,1,2,False,False,3.53,19.0,,
705,F130310109370,Koyasan University,高野山大学,Private,私立,和歌山県伊都郡高野町高野山385,648－0280,0736－56－2921,Wakayama Ken,和歌山県,34.211441,135.585602,1926-04,3,6,True,False,4.33,5.0,35.5,F
706,F130310109389,Wakayama Shin-ai University,和歌山信愛大学,Private,私立,和歌山県和歌山市住吉町1番地,640－8022,073－488－6228,Wakayama Ken,和歌山県,34.236881,135.176102,2019-04,1,1,False,False,3.79,14.0,37.3,F
707,F130310111919,Wakayama Professional University of Rehabilitation,和歌山リハビリテーション専門職大学,Private,私立,和歌山県和歌山市湊本町3丁目１番地,640－8222,073－435-4888,Wakayama Ken,和歌山県,34.233154,135.163116,2021-04,1,1,False,False,,,37.8,F
708,F131310109431,Tottori College of Nursing,鳥取看護大学,Private,私立,鳥取県倉吉市福庭854,682－8555,0858－27－2800,Tottori Ken,鳥取県,35.456047,133.859024,2015-04,2,2,True,False,4.23,11.0,39.5,E
709,F133310109536,Kibi International University,吉備国際大学,Private,私立,岡山県高梁市伊賀町8,716－8508,0866－22－9454,Okayama Ken,岡山県,34.796394,133.620956,1989-12,15,22,True,True,3.67,55.0,37.1,F
710,F133310109545,Okayama Shoka University,岡山商科大学,Private,私立,岡山県岡山市北区津島京町2－10－1,700－8601,086－252－0642,Okayama Ken,岡山県,34.683128,133.90094,1955-03,6,7,True,False,3.71,59.0,37.1,F
711,F133310109554,Okayama University of Science,岡山理科大学,Private,私立,岡山県岡山市北区理大町1－1,700－0005,086－256－8431,Okayama Ken,岡山県,34.695194,133.924484,1964-01,16,47,True,False,3.69,320.0,38.9,F
712,F133310109563,Kurashiki Sakuyo University,くらしき作陽大学,Private,私立,岡山県倉敷市玉島長尾3515,710－0292,086－523－0888,Okayama Ken,岡山県,34.574867,133.677567,1966-04,4,5,True,False,3.84,120.0,36.4,F
713,F133310109572,Notre Dame Seishin University,ノートルダム清心女子大学,Private,私立,岡山県岡山市北区伊福町2－16－9,700－8516,086－252－1155,Okayama Ken,岡山県,34.672947,133.916412,1944-02,4,13,True,False,4.08,261.0,49.5,C
714,F133310109581,Kawasaki Medical School,川崎医科大学,Private,私立,岡山県倉敷市松島577,701－0192,086－462－1111,Okayama Ken,岡山県,34.631077,133.809937,1970-03,2,2,True,False,3.57,18.0,60.0,A
715,F133310109590,Shujitsu University,就実大学,Private,私立,岡山県岡山市中区西川原1－6－1,703－8516,086－271－8111,Okayama Ken,岡山県,34.676815,133.93541,1979-02,7,10,True,False,3.96,196.0,41.8,E
716,F133310109607,Kawasaki University of Medical Welfare,川崎医療福祉大学,Private,私立,岡山県倉敷市松島288,701－0193,086－462－1111,Okayama Ken,岡山県,34.63422,133.810959,1990-12,8,31,True,False,3.79,285.0,38.5,F
717,F133310109616,Sanyo Gakuen University,山陽学園大学,Private,私立,岡山県岡山市中区平井1－14－1,703－8501,086－272－6254,Okayama Ken,岡山県,34.642506,133.94426,1994-04,5,6,True,False,3.57,41.0,38.0,F
718,F133310109625,Kurashiki University of Science And The Arts,倉敷芸術科学大学,Private,私立,岡山県倉敷市連島町西之浦2640,712－8505,086－440－1111,Okayama Ken,岡山県,34.555973,133.712479,1994-12,9,14,True,True,3.63,78.0,36.7,F
719,F133310109634,Okayama Gakuin University,岡山学院大学,Private,私立,岡山県倉敷市有城787,710－8511,086－428－2651,Okayama Ken,岡山県,34.572922,133.799286,2001-12,1,1,False,False,3.43,14.0,35.0,F
720,F133310109643,Chugokugakuen University,中国学園大学,Private,私立,岡山県岡山市北区庭瀬83番地,701－0197,086－293－1100,Okayama Ken,岡山県,34.650665,133.849426,2001-12,5,5,True,False,3.76,51.0,35.5,F
721,F133310109652,International Pacific University,環太平洋大学,Private,私立,岡山県岡山市東区瀬戸町観音寺721,709－0863,086－908－0200,Okayama Ken,岡山県,34.729137,134.012451,2006-11,5,7,False,True,3.75,79.0,36.0,F
722,F133310109661,Okayama Healthcare Professional University,岡山医療専門職大学,Private,私立,岡山県岡山市北区大供3-2-18,700－0913,086-233-8020,Okayama Ken,岡山県,34.656384,133.916397,2020-04,1,2,False,False,2.0,1.0,35.5,F
723,F133310109670,Mimasaka University,美作大学,Private,私立,岡山県津山市北園町50,708－8511,0868－22－7718,Okayama Ken,岡山県,35.076176,134.00824,1967-02,3,5,True,False,4.09,65.0,41.5,E
724,F134310109839,Elisabeth University of Music,エリザベト音楽大学,Private,私立,広島県広島市中区幟町4－15,730－0016,082－221－0918,Hiroshima Ken,広島県,34.395115,132.467819,1952-03,2,7,True,False,3.54,29.0,36.0,F
725,F134310109848,Hiroshima University of Economics,広島経済大学,Private,私立,広島県広島市安佐南区祇園5－37－1,731－0192,082－871－1000,Hiroshima Ken,広島県,34.447708,132.455368,1967-01,4,6,True,False,3.74,100.0,38.6,F
726,F134310109857,Hiroshima Institute of Technology,広島工業大学,Private,私立,広島県広島市佐伯区三宅2－1－1,731－5193,082－921－3121,Hiroshima Ken,広島県,34.370216,132.342941,1963-04,5,20,True,False,3.69,149.0,41.0,E
727,F134310109866,Hiroshima Shudo University,広島修道大学,Private,私立,広島県広島市安佐南区大塚東1－1－1,731－3195,082－848－2121,Hiroshima Ken,広島県,34.435001,132.403549,1960-01,11,23,True,False,3.89,413.0,42.6,E
728,F134310109875,Hiroshima Jogakuin University,広島女学院大学,Private,私立,広島県広島市東区牛田東4－13－1,732－0063,082－228－0386,Hiroshima Ken,広島県,34.413734,132.484268,1932-02,4,9,True,False,3.9,106.0,36.8,F
729,F134310109884,Hiroshima Kokusai Gakuin University,広島国際学院大学,Private,私立,広島県広島市安芸区中野6－20－1,739－0321,082－820－2345,Hiroshima Ken,広島県,34.410328,132.579514,1967-01,4,6,True,False,3.58,16.0,,
730,F134310109893,Hiroshima Bunkyo University,広島文教大学,Private,私立,広島県広島市安佐北区可部東1－2－1,731－0295,082－814－3191,Hiroshima Ken,広島県,34.505554,132.51973,1948-03,3,6,True,False,4.08,106.0,39.4,E
731,F134310109900,Yasuda Women’s University,安田女子大学,Private,私立,広島県広島市安佐南区安東6－13－1,731－0153,082－878－8111,Hiroshima Ken,広島県,34.480515,132.452377,1966-01,11,20,True,False,4.28,472.0,42.7,E
732,F134310109919,Fukuyama University,福山大学,Private,私立,広島県福山市東村町字三蔵985－1,729－0292,084－936－2111,Hiroshima Ken,広島県,34.463791,133.244263,1975-01,9,25,True,False,3.76,167.0,37.7,F
733,F134310109928,Hijiyama University,比治山大学,Private,私立,広島県広島市東区牛田新町4－1－1,732－8509,082－229－0121,Hiroshima Ken,広島県,34.427959,132.474304,1993-12,4,8,True,False,3.73,94.0,36.9,F
734,F134310109937,Fukuyama Heisei University,福山平成大学,Private,私立,広島県福山市御幸町上岩成正戸117－1,720－0001,084－972－5001,Hiroshima Ken,広島県,34.54808,133.346588,1993-12,7,9,True,False,3.7,68.0,36.9,F
